1.00	1.00	1.00	790.00	307.13	1
1.00	1.00	1.00	790.00	305.08	1
1.00	1.00	1.00	790.00	305.08	0
1.00	1.00	1.00	790.00	307.13	0
1.00	1.00	1.00	790.00	309.18	0
1.00	1.00	1.00	790.00	311.23	2
1.00	1.00	1.00	790.00	313.29	1
1.00	1.00	1.00	790.00	313.29	1
1.00	1.00	1.00	790.00	315.34	1
1.00	1.00	1.00	790.00	319.20	0
1.00	1.00	1.00	790.00	324.39	0
1.00	1.00	1.00	790.00	329.59	2
1.00	1.00	1.00	790.00	334.78	2
1.00	1.00	1.00	790.00	338.64	2
1.00	1.00	1.00	790.00	340.69	0
1.00	1.00	1.00	790.00	340.69	1
1.00	1.00	1.00	790.00	340.69	1
1.00	1.00	1.00	790.00	342.75	1
1.00	1.00	1.00	790.00	346.60	2
1.00	1.00	1.00	790.00	351.80	2
1.00	1.00	1.00	790.00	355.65	2
1.00	1.00	1.00	790.00	357.71	0
1.00	1.00	1.00	790.00	357.71	0
1.00	1.00	1.00	790.00	357.71	1
1.00	1.00	1.00	790.00	357.71	1
1.00	1.00	1.00	790.00	359.76	2
1.00	1.00	1.00	790.00	363.62	2
1.00	1.00	1.00	790.00	365.67	0
1.00	1.00	1.00	790.00	365.67	0
1.00	1.00	1.00	790.00	365.67	0
1.00	1.00	1.00	790.00	365.67	1
1.00	1.00	1.00	790.00	365.67	1
1.00	1.00	1.00	790.00	367.72	1
1.00	1.00	1.00	790.00	371.58	0
1.00	1.00	1.00	790.00	376.77	0
1.00	1.00	1.00	790.00	381.97	0
1.00	1.00	1.00	790.00	387.17	0
1.00	1.00	1.00	790.00	392.36	2
1.00	1.00	1.00	790.00	397.56	1
1.00	1.00	1.00	790.00	401.41	1
1.00	0.00	1.00	790.00	406.61	0
1.00	0.00	1.00	790.00	412.52	0
1.00	0.00	1.00	790.00	418.43	0
1.00	0.00	1.00	790.00	424.34	0
1.00	0.00	1.00	790.00	430.25	0
1.00	0.00	1.00	790.00	436.15	0
1.00	0.00	1.00	790.00	442.06	0
1.00	0.00	1.00	790.00	447.97	0
1.00	0.00	1.00	790.00	453.88	0
1.00	0.00	1.00	790.00	459.79	0
1.00	0.00	1.00	790.00	465.70	0
1.00	0.00	1.00	790.00	471.61	0
1.00	0.00	1.00	790.00	477.52	0
1.00	0.00	1.00	790.00	483.43	0
1.00	0.00	1.00	790.00	489.33	0
1.00	0.00	1.00	790.00	495.24	0
1.00	0.00	1.00	790.00	501.15	0
1.00	0.00	1.00	790.00	507.06	0
1.00	0.00	1.00	790.00	512.97	0
1.00	0.00	1.00	790.00	518.88	0
1.00	0.00	1.00	790.00	524.79	0
1.00	0.00	1.00	790.00	530.70	0
1.00	0.00	1.00	790.00	536.60	0
1.00	0.00	1.00	790.00	542.51	0
1.00	0.00	1.00	790.00	548.42	0
1.00	0.00	1.00	790.00	554.33	0
1.00	0.00	1.00	790.00	560.24	0
1.00	1.00	1.00	790.00	566.15	0
1.00	1.00	1.00	790.00	572.06	0
1.00	1.00	1.00	790.00	577.97	0
1.00	1.00	1.00	790.00	583.88	0
1.00	1.00	1.00	790.00	589.78	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	2
1.00	1.00	1.00	790.00	590.00	2
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	1
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	590.00	2
1.00	1.00	1.00	790.00	590.00	2
1.00	1.00	1.00	790.00	590.00	2
1.00	1.00	1.00	790.00	590.00	2
1.00	1.00	1.00	790.00	590.00	0
1.00	1.00	1.00	790.00	587.95	1
1.00	1.00	1.00	790.00	585.90	1
1.00	1.00	1.00	790.00	585.90	2
1.00	1.00	1.00	790.00	587.95	2
1.00	1.00	1.00	790.00	587.95	2
1.00	1.00	1.00	790.00	585.90	2
1.00	1.00	1.00	790.00	582.04	2
1.00	1.00	0.00	790.00	576.84	1
1.00	1.00	1.00	790.00	570.93	1
1.00	1.00	1.00	790.00	565.74	0
1.00	1.00	1.00	790.00	561.88	1
1.00	1.00	1.00	790.00	558.02	2
1.00	1.00	1.00	790.00	555.97	2
1.00	1.00	1.00	790.00	552.12	2
1.00	1.00	0.00	790.00	546.92	0
1.00	1.00	0.00	790.00	541.01	1
1.00	1.00	1.00	790.00	535.10	1
1.00	1.00	1.00	790.00	529.91	1
1.00	1.00	1.00	790.00	526.05	0
1.00	1.00	1.00	790.00	524.00	0
1.00	1.00	1.00	790.00	521.94	0
1.00	1.00	1.00	790.00	519.89	2
1.00	1.00	1.00	790.00	517.84	2
1.00	1.00	1.00	790.00	513.98	2
1.00	1.00	0.00	790.00	508.79	0
1.00	1.00	0.00	790.00	502.88	0
1.00	1.00	0.00	790.00	496.97	1
1.00	1.00	1.00	790.00	491.06	1
1.00	1.00	1.00	790.00	485.86	1
1.00	1.00	1.00	790.00	482.01	1
1.00	1.00	1.00	790.00	479.96	0
1.00	1.00	1.00	790.00	479.96	1
1.00	1.00	1.00	790.00	479.96	1
1.00	1.00	1.00	790.00	482.01	2
1.00	1.00	1.00	790.00	485.86	0
1.00	1.00	1.00	790.00	487.92	0
1.00	1.00	1.00	790.00	489.97	2
1.00	1.00	1.00	790.00	492.02	1
1.00	1.00	1.00	790.00	492.02	1
1.00	1.00	1.00	790.00	494.07	0
1.00	1.00	1.00	790.00	497.93	0
1.00	1.00	1.00	790.00	501.79	0
1.00	1.00	1.00	790.00	505.64	2
1.00	1.00	1.00	790.00	509.50	1
1.00	1.00	1.00	790.00	511.55	1
1.00	1.00	1.00	790.00	515.41	0
1.00	1.00	1.00	790.00	520.61	0
1.00	1.00	1.00	790.00	525.80	2
1.00	1.00	1.00	790.00	531.00	2
1.00	1.00	1.00	790.00	534.85	2
1.00	1.00	1.00	790.00	536.91	0
1.00	1.00	1.00	790.00	536.91	0
1.00	1.00	1.00	790.00	536.91	1
1.00	1.00	1.00	790.00	536.91	2
1.00	1.00	1.00	790.00	538.96	0
1.00	1.00	1.00	790.00	538.96	0
1.00	1.00	1.00	790.00	538.96	0
1.00	1.00	1.00	790.00	538.96	2
1.00	1.00	1.00	790.00	538.96	2
1.00	1.00	1.00	790.00	536.91	0
1.00	1.00	1.00	790.00	533.05	0
1.00	1.00	1.00	790.00	529.19	0
1.00	1.00	1.00	790.00	525.34	2
1.00	1.00	1.00	790.00	521.48	2
1.00	1.00	0.00	790.00	516.28	0
1.00	1.00	0.00	790.00	510.37	0
1.00	1.00	0.00	790.00	504.47	0
1.00	1.00	0.00	790.00	498.56	2
0.00	1.00	0.00	790.00	492.65	2
0.00	0.00	0.00	788.96	486.74	0
0.00	0.00	0.00	785.96	481.54	0
0.00	0.00	0.00	782.96	476.35	0
0.00	0.00	0.00	779.96	471.15	1
0.00	0.00	0.00	776.96	465.95	1
0.00	1.00	0.00	775.92	460.05	0
0.00	1.00	0.00	776.96	454.14	0
0.00	1.00	0.00	778.00	448.23	0
0.00	1.00	0.00	779.04	442.32	2
0.00	1.00	0.00	780.08	436.41	1
0.00	1.00	0.00	779.04	430.50	1
1.00	1.00	0.00	780.08	424.59	0
1.00	1.00	0.00	783.08	419.40	0
1.00	1.00	0.00	786.08	414.20	0
1.00	1.00	0.00	789.08	409.00	1
1.00	1.00	1.00	790.00	403.81	1
1.00	1.00	1.00	790.00	399.95	0
1.00	1.00	1.00	790.00	397.90	0
1.00	1.00	1.00	790.00	395.85	1
1.00	1.00	1.00	790.00	393.79	1
1.00	1.00	1.00	790.00	393.79	2
1.00	1.00	1.00	790.00	395.85	0
1.00	1.00	1.00	790.00	395.85	0
1.00	1.00	1.00	790.00	395.85	1
1.00	1.00	1.00	790.00	395.85	1
1.00	1.00	1.00	790.00	397.90	1
1.00	1.00	1.00	790.00	401.76	0
1.00	1.00	1.00	790.00	406.95	0
1.00	1.00	1.00	790.00	412.15	1
1.00	0.00	1.00	790.00	417.34	0
1.00	0.00	1.00	790.00	423.25	0
1.00	0.00	1.00	790.00	429.16	0
1.00	0.00	1.00	790.00	435.07	1
0.00	0.00	1.00	790.00	440.98	1
0.00	0.00	0.00	788.96	446.89	0
0.00	0.00	0.00	785.96	452.08	0
0.00	0.00	0.00	782.96	457.28	0
0.00	0.00	0.00	779.96	462.48	0
0.00	0.00	0.00	776.96	467.67	0
0.00	0.00	0.00	773.96	472.87	0
0.00	0.00	0.00	770.96	478.07	0
0.00	0.00	0.00	767.96	483.26	0
0.00	0.00	0.00	764.96	488.46	0
0.00	0.00	0.00	761.96	493.65	0
0.00	0.00	0.00	758.96	498.85	0
0.00	0.00	0.00	755.96	504.05	0
0.00	0.00	0.00	752.96	509.24	0
0.00	0.00	0.00	749.96	514.44	0
0.00	0.00	0.00	746.96	519.63	0
0.00	0.00	0.00	743.96	524.83	1
0.00	0.00	0.00	740.96	530.03	1
0.00	0.00	0.00	736.36	533.88	0
0.00	0.00	0.00	730.72	535.94	0
0.00	0.00	0.00	725.09	537.99	0
0.00	0.00	0.00	719.45	540.04	0
0.00	0.00	0.00	713.81	542.09	0
0.00	0.00	0.00	708.17	544.14	0
0.00	0.00	0.00	702.53	546.20	0
0.00	0.00	0.00	696.89	548.25	0
0.00	0.00	0.00	691.26	550.30	0
0.00	0.00	0.00	685.62	552.35	1
0.00	0.00	0.00	679.98	554.40	0
0.00	0.00	0.00	673.98	554.40	0
0.00	0.00	0.00	667.98	554.40	0
0.00	0.00	0.00	661.98	554.40	0
0.00	0.00	0.00	655.98	554.40	0
0.00	0.00	0.00	649.98	554.40	0
0.00	0.00	0.00	643.98	554.40	0
0.00	0.00	0.00	637.98	554.40	0
0.00	0.00	0.00	631.98	554.40	0
0.00	0.00	0.00	625.98	554.40	0
0.00	0.00	0.00	619.98	554.40	0
0.00	0.00	0.00	613.98	554.40	0
0.00	0.00	0.00	607.98	554.40	0
0.00	0.00	0.00	601.98	554.40	0
0.00	0.00	0.00	595.98	554.40	0
0.00	0.00	0.00	589.98	554.40	0
0.00	0.00	0.00	583.98	554.40	0
0.00	0.00	0.00	577.98	554.40	0
0.00	0.00	0.00	571.98	554.40	0
0.00	0.00	0.00	565.98	554.40	0
0.00	0.00	0.00	559.98	554.40	1
0.00	0.00	0.00	553.98	554.40	0
0.00	0.00	0.00	548.34	552.35	0
0.00	0.00	0.00	542.70	550.30	0
0.00	0.00	0.00	537.07	548.25	0
0.00	0.00	0.00	531.43	546.20	0
0.00	0.00	0.00	525.79	544.14	0
0.00	0.00	0.00	520.15	542.09	0
0.00	0.00	0.00	514.51	540.04	0
0.00	0.00	0.00	508.88	537.99	0
0.00	0.00	0.00	503.24	535.94	0
0.00	0.00	0.00	497.60	533.88	0
0.00	0.00	0.00	491.96	531.83	0
0.00	0.00	0.00	486.32	529.78	0
0.00	0.00	0.00	480.68	527.73	0
0.00	0.00	0.00	475.05	525.68	0
0.00	0.00	0.00	469.41	523.62	0
0.00	0.00	0.00	463.77	521.57	0
0.00	0.00	0.00	458.13	519.52	0
0.00	0.00	0.00	452.49	517.47	2
0.00	0.00	0.00	446.86	515.41	2
0.00	0.00	0.00	440.86	515.41	2
0.00	0.00	0.00	435.22	517.47	2
0.00	0.00	0.00	430.62	521.32	2
0.00	0.00	0.00	426.02	525.18	0
0.00	0.00	0.00	421.43	529.04	0
0.00	0.00	0.00	416.83	532.89	2
0.00	0.00	0.00	412.24	536.75	2
0.00	0.00	0.00	407.64	540.61	2
0.00	0.00	0.00	410.64	545.80	2
0.00	0.00	0.00	415.24	549.66	2
0.00	0.00	0.00	420.87	551.71	2
0.00	0.00	0.00	426.87	551.71	2
0.00	0.00	0.00	432.51	549.66	2
0.00	0.00	0.00	437.11	545.80	0
0.00	0.00	0.00	440.11	540.61	1
0.00	0.00	0.00	443.11	535.41	0
0.00	0.00	0.00	446.11	530.21	0
0.00	0.00	0.00	449.11	525.02	1
0.00	0.00	0.00	452.11	519.82	1
0.00	0.00	0.00	455.11	514.63	2
0.00	0.00	0.00	458.11	509.43	1
0.00	0.00	0.00	463.75	507.38	0
0.00	0.00	0.00	469.75	507.38	0
0.00	0.00	0.00	475.75	507.38	0
0.00	0.00	0.00	481.75	507.38	0
0.00	0.00	0.00	487.75	507.38	0
0.00	0.00	0.00	493.75	507.38	0
0.00	0.00	0.00	499.75	507.38	0
0.00	0.00	0.00	505.75	507.38	0
0.00	0.00	0.00	511.75	507.38	0
0.00	0.00	0.00	517.75	507.38	2
0.00	0.00	0.00	523.75	507.38	2
0.00	0.00	0.00	529.75	507.38	0
0.00	0.00	0.00	534.34	503.52	0
0.00	0.00	0.00	538.94	499.66	1
0.00	0.00	0.00	543.54	495.81	1
0.00	0.00	0.00	549.17	493.76	1
0.00	0.00	0.00	555.17	493.76	1
0.00	0.00	0.00	560.81	495.81	0
0.00	0.00	0.00	565.41	499.66	0
0.00	0.00	0.00	570.00	503.52	0
0.00	0.00	0.00	574.60	507.38	0
0.00	0.00	0.00	579.20	511.23	0
0.00	0.00	0.00	583.79	515.09	0
0.00	0.00	0.00	588.39	518.95	0
0.00	0.00	0.00	592.99	522.80	0
0.00	0.00	0.00	597.58	526.66	0
0.00	0.00	0.00	602.18	530.52	0
0.00	0.00	0.00	606.77	534.38	0
0.00	0.00	0.00	611.37	538.23	0
0.00	0.00	0.00	615.97	542.09	0
0.00	0.00	0.00	620.56	545.95	0
0.00	0.00	0.00	625.16	549.80	0
0.00	0.00	0.00	629.76	553.66	0
0.00	0.00	0.00	634.35	557.52	0
0.00	0.00	0.00	638.95	561.37	0
0.00	1.00	0.00	643.54	565.23	1
1.00	1.00	0.00	648.14	569.09	1
1.00	1.00	1.00	651.14	574.28	1
1.00	1.00	1.00	652.18	580.19	1
1.00	1.00	1.00	651.14	586.10	1
1.00	1.00	1.00	648.14	590.00	1
1.00	0.00	1.00	643.54	590.00	1
1.00	0.00	1.00	637.91	590.00	1
0.00	0.00	1.00	631.91	590.00	1
0.00	0.00	0.00	626.27	587.95	0
0.00	0.00	0.00	621.67	584.09	0
0.00	0.00	0.00	617.08	580.23	0
0.00	0.00	0.00	612.48	576.38	0
0.00	0.00	0.00	607.88	572.52	0
0.00	0.00	0.00	603.29	568.66	0
0.00	0.00	0.00	598.69	564.81	0
0.00	0.00	0.00	594.09	560.95	0
0.00	0.00	0.00	589.50	557.09	1
0.00	0.00	0.00	584.90	553.24	1
0.00	0.00	0.00	581.90	548.04	1
0.00	0.00	0.00	580.86	542.13	1
0.00	0.00	0.00	581.90	536.22	1
0.00	0.00	0.00	584.90	531.03	1
0.00	0.00	0.00	589.50	527.17	1
0.00	0.00	0.00	595.14	525.12	1
0.00	0.00	0.00	601.14	525.12	1
0.00	0.00	0.00	606.77	527.17	0
0.00	0.00	0.00	611.37	531.03	0
0.00	0.00	0.00	615.97	534.88	0
0.00	0.00	0.00	620.56	538.74	1
0.00	0.00	0.00	625.16	542.60	1
0.00	0.00	0.00	628.16	547.79	1
0.00	0.00	0.00	629.20	553.70	0
0.00	0.00	0.00	628.16	559.61	0
1.00	0.00	1.00	627.12	565.52	2
1.00	1.00	1.00	626.08	571.43	2
1.00	1.00	1.00	627.12	577.34	1
1.00	1.00	1.00	630.12	582.53	1
1.00	1.00	1.00	631.16	588.44	0
1.00	1.00	1.00	630.12	590.00	0
1.00	1.00	1.00	629.08	590.00	1
1.00	1.00	1.00	628.03	590.00	2
1.00	1.00	1.00	625.03	590.00	2
1.00	1.00	1.00	623.99	590.00	2
1.00	1.00	1.00	625.03	590.00	0
1.00	1.00	1.00	628.03	590.00	0
1.00	1.00	1.00	631.03	590.00	1
1.00	1.00	1.00	634.03	590.00	1
1.00	1.00	1.00	635.08	590.00	1
1.00	1.00	1.00	634.03	590.00	1
1.00	1.00	1.00	631.03	590.00	1
1.00	0.00	1.00	626.44	590.00	0
1.00	0.00	1.00	620.80	590.00	0
1.00	0.00	1.00	615.16	590.00	0
1.00	0.00	1.00	609.52	590.00	0
1.00	0.00	1.00	603.88	590.00	0
1.00	0.00	1.00	598.25	590.00	0
1.00	0.00	1.00	592.61	590.00	1
1.00	0.00	1.00	586.97	590.00	1
0.00	0.00	1.00	580.97	590.00	1
0.00	0.00	0.00	575.33	587.95	0
0.00	0.00	0.00	570.74	584.09	0
0.00	0.00	0.00	566.14	580.23	0
0.00	0.00	0.00	561.54	576.38	0
0.00	0.00	0.00	556.95	572.52	0
0.00	0.00	0.00	552.35	568.66	1
0.00	0.00	0.00	547.75	564.81	1
0.00	0.00	0.00	544.75	559.61	0
0.00	0.00	0.00	543.71	553.70	0
0.00	0.00	0.00	542.67	547.79	0
0.00	0.00	0.00	541.63	541.88	0
0.00	0.00	0.00	540.59	535.98	0
0.00	0.00	0.00	539.55	530.07	0
0.00	0.00	0.00	538.50	524.16	0
0.00	0.00	0.00	537.46	518.25	0
0.00	0.00	0.00	536.42	512.34	1
0.00	0.00	0.00	535.38	506.43	1
0.00	0.00	0.00	536.42	500.52	1
0.00	0.00	0.00	539.42	495.33	1
0.00	0.00	0.00	544.02	491.47	1
0.00	0.00	0.00	549.65	489.42	0
0.00	0.00	0.00	555.65	489.42	0
0.00	0.00	0.00	561.65	489.42	0
0.00	0.00	0.00	567.65	489.42	0
0.00	0.00	0.00	573.65	489.42	0
0.00	0.00	0.00	579.65	489.42	0
0.00	0.00	0.00	585.65	489.42	0
0.00	0.00	0.00	591.65	489.42	0
0.00	0.00	0.00	597.65	489.42	1
0.00	0.00	0.00	603.65	489.42	1
0.00	0.00	0.00	609.29	491.47	1
0.00	0.00	0.00	613.89	495.33	0
0.00	0.00	0.00	616.89	500.52	0
0.00	0.00	0.00	619.89	505.72	0
0.00	0.00	0.00	622.89	510.92	0
0.00	0.00	0.00	625.89	516.11	0
0.00	0.00	0.00	628.89	521.31	0
0.00	0.00	0.00	631.89	526.50	0
0.00	0.00	0.00	634.89	531.70	0
0.00	0.00	0.00	637.89	536.90	0
0.00	0.00	0.00	640.89	542.09	0
0.00	0.00	0.00	643.89	547.29	0
0.00	0.00	0.00	646.89	552.48	1
0.00	0.00	0.00	649.89	557.68	2
